IdEmpresa,Año,IdMes,Energía Facturada (MWh),temperatura,precipitacion,PIB_mensual_interpolado,COSTO_CANASTA,INGRESO_FAMILIAR_MENSUAL
130,2011,7,18783.952636,25.0,65.03,21604093.24,559.41,492.8
130,2011,8,18500.76886,24.43,3.92,21667807.12,563.75,492.8
130,2011,9,20995.409,25.2,6.09,21728562.47,567.41,492.8
130,2011,10,19048.558,24.6,2.99,21809614.29,571.08,492.8
130,2011,11,20385.175,25.47,2.84,21932191.45,572.35,492.8
130,2011,12,19865.821,26.43,94.61,22065958.74,578.04,492.8
130,2012,1,20828.048137,25.43,493.81,22186857.44,581.21,545.07
130,2012,2,20298.881548,26.45,546.84,22268266.76,583.27,545.07
130,2012,3,20428.947229,27.45,574.86,22329986.56,587.36,545.07
130,2012,4,23091.968628,27.45,323.8,22414576.31,588.48,545.07
130,2012,5,23033.259349,26.9,225.03,22536010.54,584.71,545.07
130,2012,6,22464.345505,26.05,21.23,22673997.17,586.18,545.07
130,2012,7,22216.116102,25.15,0.85,22779924.61,585.81,545.07
130,2012,8,21268.486326,25.2,0.18,22835995.69,587.86,545.07
130,2012,9,22389.442959,25.65,0.75,22878491.75,594.06,545.07
130,2012,10,21884.5816,26.2,3.95,22960498.89,595.44,545.07
130,2012,11,21687.0134,26.65,12.33,23124667.16,596.42,545.07
130,2012,12,22028.245941,27.0,29.64,23327365.05,595.7,545.07
130,2013,1,22931.95148,25.63,256.11,23530150.98,601.61,593.6
130,2013,2,22030.2309,26.0,490.46,23689786.83,602.07,593.6
130,2013,3,20780.123115,26.63,565.02,23820378.27,604.25,593.6
130,2013,4,23156.77223,26.53,361.89,23991557.98,605.52,593.6
130,2013,5,23864.727649,25.6,51.31,24208660.05,605.92,593.6
130,2013,6,22609.74463,24.67,5.18,24442731.67,606.29,593.6
130,2013,7,20098.189699,24.1,0.28,24619807.88,606.48,593.6
130,2013,8,21302.345226,24.73,0.61,24707895.1,609.57,593.6
130,2013,9,22755.24848,25.23,1.91,24725220.3,612.05,593.6
130,2013,10,23352.135962,25.27,5.46,24715105.0,614.01,593.6
130,2013,11,24953.8764,25.63,4.43,24712739.28,617.54,593.6
130,2013,12,23735.241226,25.75,33.12,24730327.17,620.86,593.6
130,2014,1,25723.098400000003,25.53,460.92,24775970.49,628.27,634.67
130,2014,2,24063.820644,25.73,396.26,24855664.77,628.22,634.67
130,2014,3,24946.519171,26.6,186.41,24959070.89,632.19,634.67
130,2014,4,26458.854347,26.33,132.74,25109867.71,633.61,634.67
130,2014,5,28082.360471,26.23,299.06,25284995.04,634.27,634.67
130,2014,6,26191.773131,26.7,17.67,25451593.01,634.67,634.67
130,2014,7,25226.257822,25.85,5.07,25547157.3,637.0,634.67
130,2014,8,25354.530834,25.6,4.0,25547444.08,638.06,634.67
130,2014,9,26362.515963,25.9,7.63,25509584.92,641.2,634.67
130,2014,10,25781.302988000003,26.25,23.14,25516850.62,642.85,634.67
130,2014,11,26797.561,27.1,13.84,25615754.16,644.74,634.67
130,2014,12,28775.699688,27.5,75.67,25706584.96,646.3,634.67
130,2015,2,26064.586079,27.05,544.39,25402791.89,654.48,660.8
130,2015,3,28548.9,27.2,627.11,25106748.8,657.68,660.8
130,2015,4,29772.492,27.8,432.21,24904872.93,660.85,660.8
130,2015,5,30216.422,27.45,365.47,24967235.01,665.09,660.8
130,2015,6,29893.340198,27.15,157.79,25183993.99,666.92,660.8
130,2015,7,28575.856,26.3,42.58,25369058.98,668.57,660.8
130,2015,8,27685.583,25.5,1.76,25397950.6,668.95,660.8
130,2015,9,29183.186,26.4,2.12,25293291.89,670.53,660.8
130,2015,10,29098.8,26.5,4.2,25133753.15,669.88,660.8
130,2015,11,29337.894868,27.0,5.07,24971851.19,669.96,660.8
130,2015,12,30988.682363,27.8,229.27,24848501.57,673.21,660.8
130,2016,1,28042.159622,27.0,491.0,24779695.26,675.93,683.2
130,2016,2,27351.640371,27.1,388.03,24783334.57,678.61,683.2
130,2016,3,30490.07636,27.5,774.8,24822407.15,680.7,683.2
130,2016,4,32141.496668,27.3,251.67,24858919.55,683.16,683.2
130,2016,5,32181.670625,27.7,19.45,24863203.11,686.74,683.2
130,2016,6,30550.042369000003,26.5,1.2,24878172.36,688.53,683.2
130,2017,1,29732.270621,27.6,364.6,26681922.74,701.93,700.0
130,2017,2,30120.932204,26.2,301.5,26842647.08,708.52,700.0
130,2017,3,31427.87208,25.2,370.05,26892590.77,709.22,700.0
130,2017,4,32605.928,25.2,241.78,26830156.28,706.04,700.0
130,2017,5,33026.155601,25.3,121.28,26657579.08,709.18,700.0
130,2017,6,30819.94374,26.0,40.3,26445443.19,707.47,700.0
130,2017,7,29209.563347,25.7,1.9,26304819.34,708.51,700.0
130,2017,8,31568.303,26.8,21.8,26300401.7,709.25,700.0
134,2009,1,68534.417174,25.72,149.26,19048194.13,512.03,406.93
134,2009,2,63809.389108,25.98,146.91,19017244.53,513.27,406.93
134,2009,3,67116.924538,26.15,104.07,18989494.5,519.9,406.93
134,2009,4,46673.39037,26.4,60.22,18961052.71,522.76,406.93
134,2009,5,60296.936359,25.86,33.67,18936260.49,522.75,406.93
134,2009,6,62212.844384,25.44,6.1,18907178.5,522.38,406.93
134,2009,7,65605.98089199999,25.4,2.02,18867992.41,521.73,406.93
134,2009,8,70918.374505,25.41,11.55,18815652.9,519.3,406.93
134,2009,9,70355.448927,25.3,3.18,18780968.14,521.26,406.93
134,2009,10,71471.831599,25.25,2.84,18799372.21,522.34,406.93
134,2009,11,67927.982783,25.71,3.09,18894316.02,522.59,406.93
134,2009,12,62828.515729000006,26.15,23.41,19028374.04,528.9,406.93
134,2010,1,64386.426793,26.29,161.59,19164426.62,534.33,448.0
134,2010,2,65693.083424,26.51,249.45,19263288.02,535.48,448.0
134,2010,3,67252.31908,26.89,228.31,19331388.5,535.56,448.0
134,2010,4,69765.671345,27.0,182.0,19406796.34,539.67,448.0
134,2010,5,73693.670203,26.38,105.89,19500128.31,538.89,448.0
134,2010,6,72259.290122,25.0,8.48,19627030.21,538.12,448.0
134,2010,7,69503.620707,24.66,19.77,19785292.12,536.93,448.0
134,2010,8,72214.48625,24.65,10.47,19984803.5,538.73,448.0
134,2010,9,70670.377372,24.78,5.14,20192809.98,539.36,448.0
134,2010,10,70676.550982,24.7,2.14,20369211.07,540.1,448.0
134,2010,11,71952.517326,24.38,42.49,20503780.26,541.82,448.0
134,2010,12,69221.835589,24.71,143.1,20611867.25,544.71,448.0
134,2011,1,74898.403022,24.86,117.05,20737236.8,548.63,492.8
134,2011,2,76599.367977,25.06,139.49,20902485.18,551.24,492.8
134,2011,3,78275.717512,25.42,84.12,21071061.22,551.87,492.8
134,2011,4,84175.151568,25.49,115.77,21251886.24,555.27,492.8
134,2011,5,80520.88321700001,25.76,13.85,21398872.73,557.44,492.8
134,2011,6,81506.276152,25.7,13.13,21518302.31,556.93,492.8
134,2011,7,82371.045147,25.37,9.97,21604093.24,559.41,492.8
134,2011,8,82936.872118,24.99,2.9,21667807.12,563.75,492.8
134,2011,9,85609.70407800001,24.94,1.28,21728562.47,567.41,492.8
134,2011,10,84156.159592,24.71,3.43,21809614.29,571.08,492.8
134,2011,11,85050.713151,24.94,5.28,21932191.45,572.35,492.8
134,2011,12,88710.99500899999,26.19,39.71,22065958.74,578.04,492.8
134,2012,1,86749.954117,25.33,283.95,22186857.44,581.21,545.07
134,2012,2,82830.769895,25.89,447.94,22268266.76,583.27,545.07
134,2012,3,87285.113322,26.49,336.94,22329986.56,587.36,545.07
134,2012,4,94383.197503,26.51,152.69,22414576.31,588.48,545.07
134,2012,5,94863.992945,26.14,111.58,22536010.54,584.71,545.07
134,2012,6,93553.171783,25.21,26.35,22673997.17,586.18,545.07
134,2012,7,90036.779469,24.43,3.45,22779924.61,585.81,545.07
134,2012,8,89129.623011,24.27,4.42,22835995.69,587.86,545.07
134,2012,9,86327.272386,24.55,4.32,22878491.75,594.06,545.07
134,2012,10,89492.35948700001,24.52,5.58,22960498.89,595.44,545.07
134,2012,11,92544.946956,24.89,9.15,23124667.16,596.42,545.07
134,2012,12,92099.200639,25.55,24.65,23327365.05,595.7,545.07
134,2013,1,94396.153314,25.13,190.89,23530150.98,601.61,593.6
134,2013,2,90575.584921,25.56,186.29,23689786.83,602.07,593.6
134,2013,3,92609.593971,25.73,276.37,23820378.27,604.25,593.6
134,2013,4,97621.065075,25.34,157.63,23991557.98,605.52,593.6
134,2013,5,98496.031221,24.57,29.55,24208660.05,605.92,593.6
134,2013,6,94460.783188,24.22,14.44,24442731.67,606.29,593.6
134,2013,7,91462.362545,23.86,9.05,24619807.88,606.48,593.6
134,2013,8,95292.677224,24.36,5.8,24707895.1,609.57,593.6
134,2013,9,92903.433359,24.78,5.28,24725220.3,612.05,593.6
134,2013,10,93140.785103,24.56,11.23,24715105.0,614.01,593.6
134,2013,11,96312.687799,24.88,5.92,24712739.28,617.54,593.6
134,2013,12,94142.0794,25.24,15.06,24730327.17,620.86,593.6
134,2014,1,105330.600468,25.43,172.05,24775970.49,628.27,634.67
134,2014,2,97027.471285,25.84,151.81,24855664.77,628.22,634.67
134,2014,3,101726.209824,26.07,121.31,24959070.89,632.19,634.67
134,2014,4,102359.641496,25.98,100.35,25109867.71,633.61,634.67
134,2014,5,103541.919767,25.84,76.71,25284995.04,634.27,634.67
134,2014,6,98353.645711,25.75,36.7,25451593.01,634.67,634.67
134,2014,7,99123.971694,25.52,6.43,25547157.3,637.0,634.67
134,2014,8,98795.997543,25.23,8.92,25547444.08,638.06,634.67
134,2014,9,95502.24148,25.08,11.27,25509584.92,641.2,634.67
134,2014,10,97816.400985,25.33,15.35,25516850.62,642.85,634.67
134,2014,11,100020.165037,25.23,3.79,25615754.16,644.74,634.67
134,2014,12,101527.20659,26.0,21.43,25706584.96,646.3,634.67
134,2015,2,100598.127364,26.06,168.54,25402791.89,654.48,660.8
134,2015,3,108683.30354,26.54,236.86,25106748.8,657.68,660.8
134,2015,4,110156.120418,26.77,155.26,24904872.93,660.85,660.8
134,2015,5,110994.934266,26.72,182.46,24967235.01,665.09,660.8
134,2015,6,108964.045857,26.31,54.86,25183993.99,666.92,660.8
134,2015,7,108113.186109,25.8,36.24,25369058.98,668.57,660.8
134,2015,8,105239.126955,25.5,4.86,25397950.6,668.95,660.8
134,2015,9,106399.758132,26.1,9.4,25293291.89,670.53,660.8
134,2015,10,109769.754442,25.96,34.59,25133753.15,669.88,660.8
134,2015,11,107536.335991,26.02,26.99,24971851.19,669.96,660.8
134,2015,12,115681.717762,26.61,126.56,24848501.57,673.21,660.8
134,2016,1,109687.122192,26.65,205.5,24779695.26,675.93,683.2
134,2016,2,108788.795009,26.69,227.28,24783334.57,678.61,683.2
134,2016,3,114069.314374,27.05,207.16,24822407.15,680.7,683.2
134,2016,4,89363.91616699999,26.53,147.52,24858919.55,683.16,683.2
134,2016,5,98992.201027,26.32,25.2,24863203.11,686.74,683.2
134,2016,6,101615.92759,25.73,10.94,24878172.36,688.53,683.2
134,2016,7,100298.89599,25.21,8.94,24960917.54,688.21,683.2
134,2016,8,100763.155497,25.0,4.66,25160152.91,689.1,683.2
134,2016,9,99893.272698,24.88,7.67,25449652.98,691.38,683.2
134,2016,10,101371.611832,24.18,7.87,25775821.66,691.88,683.2
134,2016,11,101857.414439,24.48,3.18,26120322.63,692.56,683.2
134,2016,12,107050.738153,25.74,6.47,26426986.93,700.96,683.2
134,2017,1,108733.211651,26.29,161.93,26681922.74,701.93,700.0
134,2017,2,104036.525894,26.56,301.25,26842647.08,708.52,700.0
134,2017,3,113168.965297,26.65,271.67,26892590.77,709.22,700.0
134,2017,4,111109.1789,26.65,191.25,26830156.28,706.04,700.0
134,2017,5,117112.002885,26.49,87.59,26657579.08,709.18,700.0
134,2017,6,109017.1349,25.65,36.93,26445443.19,707.47,700.0
134,2017,7,106857.885471,25.14,7.15,26304819.34,708.51,700.0
134,2017,8,111986.741629,25.1,10.62,26300401.7,709.25,700.0
134,2017,9,107013.468497,25.34,11.53,26404708.24,708.79,700.0
134,2017,10,111342.256263,25.18,15.21,26551265.76,708.01,700.0
134,2017,11,108036.055508,24.58,6.11,26697665.09,706.31,700.0
134,2017,12,114238.839804,25.32,15.84,26813037.94,708.98,700.0
134,2018,1,121155.668914,26.4,107.73,26889942.88,712.03,720.53
134,2018,2,114320.624989,25.7,342.83,26915764.97,710.46,720.53
134,2018,3,123062.059234,26.3,169.83,26912429.42,711.13,720.53
134,2018,4,121222.486801,26.5,60.49,26905269.6,709.74,720.53
134,2018,5,121505.77997,25.9,43.14,26913165.18,710.07,720.53
134,2018,6,111479.112683,24.9,4.07,26924231.05,708.22,720.53
134,2018,7,115838.854039,24.5,11.41,26917973.02,707.54,720.53
134,2018,8,116118.989181,24.7,6.08,26880006.08,710.76,720.53
134,2018,9,112609.646877,25.2,3.38,26822391.8,712.66,720.53
134,2018,10,114689.494276,24.7,0.08,26765775.5,714.31,720.53
134,2018,11,117861.12415,25.8,44.4,26724149.3,714.67,720.53
134,2018,12,124003.318157,26.2,133.6,26714691.13,715.16,720.53
134,2019,1,125053.000443,26.2,72.2,26751271.67,719.88,735.47
134,2019,2,124391.164805,26.7,177.3,26840265.48,717.79,735.47
134,2019,3,127849.693905,26.6,177.3,26939093.07,713.05,735.47
134,2019,4,131397.277658,27.0,30.4,27030494.29,715.7,735.47
134,2019,5,129839.705335,26.5,22.4,27068584.59,715.61,735.47
134,2019,6,120051.477804,25.8,5.9,27045683.85,715.83,735.47
134,2019,7,121756.76958,24.9,5.1,26959500.65,715.74,735.47
136,2009,1,33750.003212,25.95,409.75,19048194.13,512.03,406.93
136,2009,2,32894.05607,25.8,343.43,19017244.53,513.27,406.93
136,2009,3,30285.711186,26.52,169.27,18989494.5,519.9,406.93
136,2009,4,33473.280361,27.28,74.87,18961052.71,522.76,406.93
136,2009,5,32477.872603,26.72,55.3,18936260.49,522.75,406.93
136,2009,6,35871.00409,25.4,6.7,18907178.5,522.38,406.93
136,2009,7,33190.506514,24.88,1.6,18867992.41,521.73,406.93
136,2009,8,34089.139539,24.75,3.25,18815652.9,519.3,406.93
136,2009,9,33663.390472,24.8,4.55,18780968.14,521.26,406.93
136,2009,10,34026.223755,24.7,6.12,18799372.21,522.34,406.93
136,2009,11,33872.222812,25.12,4.72,18894316.02,522.59,406.93
136,2009,12,32052.358205,26.5,11.2,19028374.04,528.9,406.93
136,2010,1,35270.063647,26.82,223.53,19164426.62,534.33,448.0
136,2010,2,35704.990652,27.1,292.42,19263288.02,535.48,448.0
136,2010,3,33234.949,27.22,231.95,19331388.5,535.56,448.0
136,2010,4,35726.389,27.25,333.03,19406796.34,539.67,448.0
136,2010,5,37082.851311,26.68,54.98,19500128.31,538.89,448.0
136,2010,6,37549.38744,25.25,6.25,19627030.21,538.12,448.0
136,2010,7,36261.672072,24.72,8.07,19785292.12,536.93,448.0
136,2010,8,36096.073594,24.58,2.68,19984803.5,538.73,448.0
136,2010,9,35465.359739,24.72,4.73,20192809.98,539.36,448.0
136,2010,10,35081.172913,24.68,7.47,20369211.07,540.1,448.0
136,2010,11,35594.182644,24.55,21.6,20503780.26,541.82,448.0
136,2010,12,41910.979383,25.07,121.7,20611867.25,544.71,448.0
136,2011,1,38967.186,26.1,135.52,20737236.8,548.63,492.8
136,2011,2,37592.793,26.42,221.58,20902485.18,551.24,492.8
136,2011,3,37625.158,27.35,27.33,21071061.22,551.87,492.8
136,2011,4,42870.803,27.0,376.92,21251886.24,555.27,492.8
136,2011,5,39813.134496,26.65,7.45,21398872.73,557.44,492.8
136,2011,6,39428.460898,25.85,13.0,21518302.31,556.93,492.8
136,2011,7,38968.192362,25.12,24.25,21604093.24,559.41,492.8
136,2011,8,37746.564292,24.58,3.53,21667807.12,563.75,492.8
136,2011,9,38173.664145,25.1,2.03,21728562.47,567.41,492.8
136,2011,10,36616.726728,24.3,3.17,21809614.29,571.08,492.8
136,2011,11,37186.321755,25.6,6.57,21932191.45,572.35,492.8
136,2011,12,37807.73476,26.7,12.3,22065958.74,578.04,492.8
136,2012,1,40243.127076,25.72,389.07,22186857.44,581.21,545.07
136,2012,2,38189.531,26.22,641.22,22268266.76,583.27,545.07
136,2012,3,37775.759000000005,27.22,487.52,22329986.56,587.36,545.07
136,2012,4,40937.289,27.25,247.1,22414576.31,588.48,545.07
136,2012,5,40239.957,27.02,155.47,22536010.54,584.71,545.07
136,2012,6,42430.667336,26.45,8.78,22673997.17,586.18,545.07
136,2012,7,40244.21798,25.38,3.12,22779924.61,585.81,545.07
136,2012,8,40269.612076000005,24.75,2.1,22835995.69,587.86,545.07
136,2012,9,39735.82139,24.85,5.87,22878491.75,594.06,545.07
136,2012,10,39482.224338,25.08,6.12,22960498.89,595.44,545.07
136,2012,11,41709.476093000005,25.83,6.03,23124667.16,596.42,545.07
136,2012,12,42581.575307,26.57,16.3,23327365.05,595.7,545.07
136,2013,1,43477.817306,25.28,238.43,23530150.98,601.61,593.6
136,2013,2,41412.275,25.72,185.37,23689786.83,602.07,593.6
136,2013,3,40123.331,26.02,250.91,23820378.27,604.25,593.6
136,2013,4,43434.816000000006,25.76,81.7,23991557.98,605.52,593.6
136,2013,5,42474.593402,24.8,12.99,24208660.05,605.92,593.6
136,2013,6,46043.665549,24.8,6.76,24442731.67,606.29,593.6
136,2013,7,42411.43621,24.12,2.22,24619807.88,606.48,593.6
136,2013,8,43042.22181,24.55,2.75,24707895.1,609.57,593.6
136,2013,9,42666.974176,25.55,5.82,24725220.3,612.05,593.6
136,2013,10,43729.534532000005,24.9,6.62,24715105.0,614.01,593.6
136,2013,11,43365.190925,25.2,6.45,24712739.28,617.54,593.6
136,2013,12,46145.805412,26.6,4.9,24730327.17,620.86,593.6
136,2014,1,45544.221000000005,25.9,314.71,24775970.49,628.27,634.67
136,2014,2,44542.145,26.02,275.27,24855664.77,628.22,634.67
136,2014,3,47098.078,26.9,174.57,24959070.89,632.19,634.67
136,2014,4,42494.694,26.58,115.33,25109867.71,633.61,634.67
136,2014,5,42540.1503,26.34,342.91,25284995.04,634.27,634.67
136,2014,6,42992.46483,26.4,25.2,25451593.01,634.67,634.67
136,2014,7,41943.673798,25.42,7.8,25547157.3,637.0,634.67
136,2014,8,40821.97028,24.8,7.93,25547444.08,638.06,634.67
136,2014,9,40772.882622000005,24.56,16.7,25509584.92,641.2,634.67
136,2014,10,42964.9619,24.86,16.4,25516850.62,642.85,634.67
136,2014,11,42817.041999,25.54,23.54,25615754.16,644.74,634.67
136,2014,12,43592.320444,27.05,13.27,25706584.96,646.3,634.67
136,2015,2,41410.537,26.72,258.85,25402791.89,654.48,660.8
136,2015,3,45463.882,27.0,330.5,25106748.8,657.68,660.8
136,2015,4,46161.616599,27.22,263.03,24904872.93,660.85,660.8
136,2015,5,46263.6803,26.98,238.63,24967235.01,665.09,660.8
136,2015,6,46611.224714,26.5,80.95,25183993.99,666.92,660.8
136,2015,7,45041.612047,25.95,14.82,25369058.98,668.57,660.8
136,2015,8,45090.306897,25.35,9.55,25397950.6,668.95,660.8
136,2015,9,45246.159426,25.82,15.08,25293291.89,670.53,660.8
136,2015,10,46071.612246,25.85,24.74,25133753.15,669.88,660.8
136,2015,11,47179.549927,26.58,39.26,24971851.19,669.96,660.8
136,2015,12,46892.605835,28.03,12.8,24848501.57,673.21,660.8
136,2016,1,46309.765433,26.88,366.44,24779695.26,675.93,683.2
136,2016,2,44104.6638,27.08,336.56,24783334.57,678.61,683.2
136,2016,3,49385.0562,27.18,484.18,24822407.15,680.7,683.2
136,2016,4,48709.8052,27.1,266.3,24858919.55,683.16,683.2
136,2016,5,48278.3129,27.48,32.8,24863203.11,686.74,683.2
136,2016,6,45645.191131,26.73,0.63,24878172.36,688.53,683.2
136,2016,7,45232.468783,25.97,7.68,24960917.54,688.21,683.2
136,2016,8,39649.028412,25.4,4.52,25160152.91,689.1,683.2
136,2016,9,44047.827177,25.87,3.72,25449652.98,691.38,683.2
136,2016,10,46200.387637,24.9,6.5,25775821.66,691.88,683.2
136,2016,11,48538.872959,25.63,2.25,26120322.63,692.56,683.2
136,2016,12,50843.710914,27.2,13.18,26426986.93,700.96,683.2
136,2017,1,48728.327641,26.6,235.82,26681922.74,701.93,700.0
136,2017,2,47268.708873,26.87,305.4,26842647.08,708.52,700.0
136,2017,3,53311.452867,27.1,539.12,26892590.77,709.22,700.0
136,2017,4,51467.9264,27.2,336.5,26830156.28,706.04,700.0
136,2017,5,53702.867048,27.07,180.12,26657579.08,709.18,700.0
136,2017,6,50531.631679,25.87,61.4,26445443.19,707.47,700.0
136,2017,7,48335.949406,24.9,8.48,26304819.34,708.51,700.0
136,2017,8,48401.7589,25.0,1.5,26300401.7,709.25,700.0
136,2017,9,48838.917101,25.37,10.72,26404708.24,708.79,700.0
136,2017,10,50420.806029,25.67,8.75,26551265.76,708.01,700.0
136,2017,11,51920.098478,24.65,0.2,26697665.09,706.31,700.0
136,2017,12,52636.176671,26.65,38.3,26813037.94,708.98,700.0
136,2018,1,51926.165197,26.7,72.8,26889942.88,712.03,720.53
136,2018,2,51181.191347,25.9,283.95,26915764.97,710.46,720.53
136,2018,3,55513.271008,26.6,172.15,26912429.42,711.13,720.53
136,2018,4,57628.198318,27.4,58.0,26905269.6,709.74,720.53
136,2018,5,59491.014878,26.2,34.75,26913165.18,710.07,720.53
136,2018,6,54188.162639,24.5,0.8,26924231.05,708.22,720.53
136,2018,7,54907.831276,24.1,1.0,26917973.02,707.54,720.53
136,2018,8,58031.498586,24.4,0.1,26880006.08,710.76,720.53
136,2018,9,56856.796528,24.9,1.0,26822391.8,712.66,720.53
136,2018,10,59560.054929,24.4,0.7,26765775.5,714.31,720.53
136,2018,11,64219.671376,25.8,0.9,26724149.3,714.67,720.53
136,2018,12,62378.966746000006,26.2,72.6,26714691.13,715.16,720.53
136,2019,1,66094.84461100001,26.4,297.9,26751271.67,719.88,735.47
136,2019,2,67498.243927,26.6,374.3,26840265.48,717.79,735.47
136,2019,3,71415.880238,27.2,401.4,26939093.07,713.05,735.47
136,2019,4,70490.71363500001,27.4,217.7,27030494.29,715.7,735.47
136,2019,5,66727.347669,27.0,158.5,27068584.59,715.61,735.47
136,2019,6,60912.72527,26.0,3.0,27045683.85,715.83,735.47
136,2019,7,62613.594027,24.9,0.7,26959500.65,715.74,735.47
136,2019,8,64742.152883,24.2,0.0,26825288.35,714.47,735.47
136,2019,9,65997.555731,24.8,1.4,26765449.99,713.75,735.47
136,2019,10,68320.050914,25.1,0.9,26915469.39,718.18,735.47
136,2019,11,67654.315679,25.6,2.2,27303538.87,715.1,735.47
136,2019,12,62061.463963,27.0,14.4,27461849.26,715.08,735.47
142,2009,1,33034.520533,14.7,165.7,19048194.13,512.03,406.93
142,2009,2,33376.609196,14.7,128.66,19017244.53,513.27,406.93
142,2009,3,33278.597614,15.22,142.22,18989494.5,519.9,406.93
142,2009,4,33710.277029000004,15.31,80.3,18961052.71,522.76,406.93
142,2009,5,33342.29542,15.39,54.33,18936260.49,522.75,406.93
142,2009,6,34233.540103,15.39,59.33,18907178.5,522.38,406.93
142,2009,7,33110.305123,15.37,25.73,18867992.41,521.73,406.93
142,2009,8,32100.607745,15.57,23.63,18815652.9,519.3,406.93
142,2009,9,34293.69724,15.98,33.79,18780968.14,521.26,406.93
142,2009,10,34849.294173999995,16.09,53.53,18799372.21,522.34,406.93
142,2009,11,32627.798981,15.52,68.37,18894316.02,522.59,406.93
142,2009,12,30929.719941,15.54,141.7,19028374.04,528.9,406.93
142,2010,1,31016.811798,16.02,29.26,19164426.62,534.33,448.0
142,2010,2,34433.729354,16.0,65.68,19263288.02,535.48,448.0
142,2010,3,34387.021685,16.17,77.59,19331388.5,535.56,448.0
142,2010,4,34644.486121,16.19,165.14,19406796.34,539.67,448.0
142,2010,5,34465.206404,16.25,110.11,19500128.31,538.89,448.0
142,2010,6,33211.743251,15.3,78.67,19627030.21,538.12,448.0
142,2010,7,33468.594701,15.11,93.02,19785292.12,536.93,448.0
142,2010,8,33494.891648000004,14.89,65.79,19984803.5,538.73,448.0
142,2010,9,36466.442283,15.42,85.99,20192809.98,539.36,448.0
142,2010,10,35292.473662000004,14.95,100.67,20369211.07,540.1,448.0
142,2010,11,35933.181542,14.41,196.44,20503780.26,541.82,448.0
142,2010,12,38095.10521,13.24,189.41,20611867.25,544.71,448.0
142,2011,1,37329.419552,14.76,123.49,20737236.8,548.63,492.8
142,2011,2,40569.650758,14.62,157.72,20902485.18,551.24,492.8
142,2011,3,39331.50401,14.65,129.61,21071061.22,551.87,492.8
142,2011,4,38641.967778,14.76,188.37,21251886.24,555.27,492.8
142,2011,5,40381.003545,15.35,93.54,21398872.73,557.44,492.8
142,2011,6,39604.54308,14.87,76.07,21518302.31,556.93,492.8
142,2011,7,38663.672814,14.45,90.22,21604093.24,559.41,492.8
142,2011,8,39482.419578,14.83,63.15,21667807.12,563.75,492.8
142,2011,9,38887.062709000005,14.65,80.53,21728562.47,567.41,492.8
142,2011,10,38843.080687,14.7,109.1,21809614.29,571.08,492.8
142,2011,11,38706.302894,15.18,118.33,21932191.45,572.35,492.8
142,2011,12,40212.012986,13.39,167.4,22065958.74,578.04,492.8
142,2012,1,39479.813064,14.56,173.58,22186857.44,581.21,545.07
142,2012,2,37959.176636,13.77,140.18,22268266.76,583.27,545.07
142,2012,3,36024.124051,14.59,105.59,22329986.56,587.36,545.07
142,2012,4,36542.802405,14.35,157.87,22414576.31,588.48,545.07
142,2012,5,35940.134322,14.11,57.16,22536010.54,584.71,545.07
142,2012,6,37602.147039,14.06,35.52,22673997.17,586.18,545.07
142,2012,7,36257.708898,14.23,41.82,22779924.61,585.81,545.07
142,2012,8,37140.680937,14.01,20.49,22835995.69,587.86,545.07
142,2012,9,36819.297462,14.31,23.84,22878491.75,594.06,545.07
142,2012,10,36813.421941,14.45,79.26,22960498.89,595.44,545.07
142,2012,11,38160.393717,14.4,90.42,23124667.16,596.42,545.07
142,2012,12,37265.930413,13.65,74.9,23327365.05,595.7,545.07
142,2013,1,37838.77386,15.01,67.24,23530150.98,601.61,593.6
142,2013,2,38961.27,14.45,146.85,23689786.83,602.07,593.6
142,2013,3,37284.32,15.16,84.1,23820378.27,604.25,593.6
142,2013,4,37693.36,14.88,94.36,23991557.98,605.52,593.6
142,2013,5,37609.79,14.66,136.25,24208660.05,605.92,593.6
142,2013,6,37380.56,14.75,26.1,24442731.67,606.29,593.6
142,2013,7,38175.545844,14.43,40.24,24619807.88,606.48,593.6
142,2013,8,42965.321708,14.82,57.45,24707895.1,609.57,593.6
142,2013,9,43672.92884,15.1,32.36,24725220.3,612.05,593.6
142,2013,10,44270.070068,15.38,88.18,24715105.0,614.01,593.6
142,2013,11,39179.89804,15.35,80.65,24712739.28,617.54,593.6
142,2013,12,39797.22,15.0,68.85,24730327.17,620.86,593.6
142,2014,1,44279.03,14.94,103.5,24775970.49,628.27,634.67
142,2014,2,42944.685880000005,14.88,58.95,24855664.77,628.22,634.67
142,2014,3,42786.916379,15.12,135.09,24959070.89,632.19,634.67
142,2014,4,42606.60604499999,15.56,72.67,25109867.71,633.61,634.67
142,2014,5,42279.110744,15.12,162.22,25284995.04,634.27,634.67
142,2014,6,43749.179666,14.98,82.4,25451593.01,634.67,634.67
142,2014,7,42596.937413,15.12,24.44,25547157.3,637.0,634.67
142,2014,8,43439.890554,14.55,35.25,25547444.08,638.06,634.67
142,2014,9,42161.63182,14.85,54.27,25509584.92,641.2,634.67
142,2014,10,41689.59532,15.05,115.96,25516850.62,642.85,634.67
142,2014,11,41841.860831,14.66,103.5,25615754.16,644.74,634.67
142,2014,12,40085.232162,14.69,76.43,25706584.96,646.3,634.67
142,2015,2,42520.533076,15.71,72.16,25402791.89,654.48,660.8
